university,academic_year,academic_year_label,department_code,course_number,title,description,broad_area,level,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal,cross_listed
pitt,2026,2025-2026,HRS,2638,PRACTICAL APPLICATIONS OF MNT 2,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2637,PRACTICAL APPLICATIONS OF MEDICAL NUTRITION THERAPY 1,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2640,SUPERVISED PRACTICE :  COMMUNITY NUTRITION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2642,SUPERVISED PRACTICE: CLINICAL 1,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2643,SUPERVISED PRACTICE: CLINICAL 2,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2644,SUPERVISED PRACTICE: MANAGEMENT OF NUTRITION CARE,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2645,SUPERVISED PRACTICE MANAGEMENT IN LONG-TERM CARE,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2646,FUNCTIONAL NUTRITION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2650,EXERCISE PHYSIOLOGY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2655,RESEARCH METHODS AND APPLIED STATISTICS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HRS,2680,EVIDENCE BASED PROFESSIONALISM IN DIETETICS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0102,HUNGARIAN 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0101,HUNGARIAN 1,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0103,HUNGARIAN 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0104,HUNGARIAN 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0106,HUNGARIAN 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0105,HUNGARIAN 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0107,HUNGARIAN 7,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0108,HUNGARIAN 8,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,0120,HUNGARIAN CULTURE THROUGH CONVERSATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1615,OUTSIDERS ON THE MARGINS: THE AFTERMATH OF SOCIALISM ON FILM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1500,ADVANCED TOPICS IN HUNGARIAN LANGUAGE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1905,UNDERGRADUATE TEACHING ASSISTANT IN HUNGARIAN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1909,SPECIAL TOPICS IN HUNGARIAN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1901,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,0015,INTRODUCTION TO DATA ANALYTICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,HUN,1915,FULBRIGHT SEMINAR IN HUNGARIAN STUDIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1013,MANUFACTURING PROCESS ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1014,DATA BASE DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1015,GEOGRAPHIC INFORMATION SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1035,ENGINEERING MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1045,TRANSPORTATION PLANNING METHOD: OR APPLICATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1040,ENGINEERING ECONOMIC ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1052,MANUFACTURING PROCESSES AND ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1051,ENGINEERING PRODUCT DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1054,PRODUCTIVITY ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1055,FACILITY LAYOUT AND MATERIAL HANDLING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1062,DATA ANALYTICS FUNDAMENTALS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1071,STATISTICAL TESTING AND REGRESSION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1061,HUMAN FACTORS ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1070,"PROBABILITY, RANDOM VARIABLES, AND DISTRIBUTIONS",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1072,DESIGN OF EXPERIMENTS & QUALITY ASSURANCE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1079,LOGISTIC AND SUPPLY CHAIN ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1080,SUPPLY CHAIN ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1081,OPERATIONS RESEARCH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1083,SIMULATION MODELING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1086,DECISION MODELS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1082,PROBLSTC METH IN OPERATNS RES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1085,DEPARTMENTAL SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1098,SPECIAL PROJECTS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1090,SENIOR PROJECTS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1102,LEAN SIX SIGMA I (GREEN BELT),,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1103,LEAN SIX SIGMA II (BLACK BELT),,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1108,HEALTH SYSTEMS ENGINEERING: QUANTITATIVE ANALYTICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1104,FRUGAL ENGINEERING & VALUE ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1106,OPERATIONS IMPROVEMENT IN HEALTHCARE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1122,FUNDAMENTALS OF SYSTEMS ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1144,DISCRETE OPTIMIZATION: MODELING AND COMPUTATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1123,PROJECT MANAGEMENT FOR ENGINEERS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1185,STOCHASTIC MODELING AND DATA ANALYTICS IN HEALTHCARE OPERATIONS MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1171,DATA FOR SOCIAL GOOD,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1188,SIMULATION MODELING AND APPLICATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1187,OPTIMIZATION FOR MACHINE LEARNING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1201,BIOMATERIALS AND BIOMANUFACTURING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1202,INTRODUCTION TO MEDICAL PRODUCT DEVELOPMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1301,INTRODUCTION TO SAFETY ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1203,WAREHOUSE OPERATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1302,ENGINEERING FOR PROCESS SAFETY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,1204,APPLIED SUPPLY CHAIN ANALYTICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2012,MANUFACTURE OF STRUCTURAL NANOMATERIALS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2064,DATA SCIENCE,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2082,LINEAR OPTIMIZATION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2088,DIGITAL SYSTEMS SIMULATION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2097,FINANCIAL ENGINEERING,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2186,REINFORCEMENT LEARNING,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2725,DESIGN FOR INJURY PREVENTION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IE,2997,"RESEARCH, M. S.",,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IL,2511,CURR PRG DVLP-LOW INCDNC DISABS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0010,"INTRODUCTION TO INFORMATION, SYSTEMS AND SOCIETY",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0013,COMPUTER METHODS IN HUMANITIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0012,INTRODUCTION TO PROGRAMMING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0201,INTERMEDIATE PROGRAMMING WITH PYTHON,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0310,COMPUTATION IN INFORMATION SCIENCE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0014,CYBERSECURITY AND THE LAW,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0017,FUNDAMENTALS OF OBJECT-ORIENTED PROGRAMMING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0410,HUMAN-CENTERED SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0510,DATA ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0419,PYTHON PROGRAMMING FOR DATA MANAGEMENT & ANALYTICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0530,DECISION-MAKING IN SPORTS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0610,NETWORKS AND INFORMATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1014,GRAPHICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,0702,INTRODUCTION TO COMPUTATIONAL SOCIAL SCIENCE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1017,IMPLEMENTATION OF INFORMATION SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1021,TRENDS IN INFORMATION TECHNOLOGY MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1024,SYSTEMS ANALYSIS AND DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1023,INNOVATION & ENTREPRENEURSHIP IN INFORMATION TECHNOLOGY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1022,DATABASE MANAGEMENT SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1027,IT PROJECT MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1025,DESIGN OF INFORMATION SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1029,BUSINESS ESSENTIALS FOR THE IT PROFESSIONAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1031,GOING DIGITAL: TRANSFORMATIONAL CHANGE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1038,MANAGEMENT INFORMATION SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1040,INTRODUCTION TO DATA ANALYTICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1044,HUMAN FACTORS IN SYSTEM DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1049,INTRODUCTION TO INFORMATION SECURITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1059,WEB PROGRAMMING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1061,GAME IMPLEMENTATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1060,GAME DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1052,USER CENTERED DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1068,GEOSPATIAL INFORMATION SYSTEMS (GIS),,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1070,INTRODUCTION TO TELECOMMUNICATIONS AND NETWORKS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1071,APPLICATIONS OF NETWORKS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1072,INTRODUCTION TO WIRELESS NETWORKS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1074,COMPUTER SECURITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1079,COMPUTER NETWORKING LABORATORY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1075,NETWORK SECURITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1080,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1081,TEAM-BASED CAPSTONE PROJECT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1085,INTERNSHIP,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1082,INFORMATION SCIENCE COOPERATIVE PROGRAM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1090,SPECIAL TOPICS: PROGRAMMING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1400,ANALYSIS OF INFORMATION SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1399,SPECIAL TOPICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1430,USER EXPERIENCE ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1091,SPECIAL TOPICS: BEHAVIORAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1092,SPECIAL TOPICS: SYSTEMS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1420,USER-CENTERED DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1440,SOCIAL COMPUTING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1450,GAME DESIGN,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1500,DATABASE MANAGEMENT CONCEPTS AND APPLICATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1499,SPECIAL TOPICS: HUMAN-CENTERED,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1460,IT PROJECT MANAGEMENT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1470,IMMERSIVE MEDIA TECHNOLOGIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1520,INFORMATION VISUALIZATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1525,CURATING DIGITAL DATA,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1530,DATA MINING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1540,DATA ENGINEERING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1550,GEOSPATIAL INFORMATION SYSTEMS (GIS),,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1560,INFORMATION STORAGE AND RETRIEVAL,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1600,SECURITY AND PRIVACY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1570,NETWORK AND WEB DATA TECHNOLOGIES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1599,SPECIAL TOPICS: DATA AND INFORMATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1610,QUANTUM INFORMATION AND COMPUTING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1620,ADVANCED SECURITY AND PRIVACY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1630,COMMUNICATION NETWORKS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1640,WIRELESS NETWORKS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1650,MULTIMEDIA COMMUNICATIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1660,COMPUTER NETWORKING LABORATORY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1670,SECURITY MANAGEMENT AND COMPUTER FORENSICS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1700,DATA-DRIVEN COMMUNICATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1699,SPECIAL TOPICS: NETWORKS AND SECURITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1690,CLOUD COMPUTING,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1710,DIRECTED RESEARCH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1730,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1720,INTERNSHIP,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,2125,NETWORK SCIENCE & ANALYSIS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1740,TEAM-BASED CAPSTONE PROJECT,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1750,DIGITAL NARRATIVE AND INTERACTIVE DESIGN CAPSTONE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,2170,CRYPTOGRAPHY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,1760,TEAM-BASED CAPSTONE PROJECT: COMPUTING TECHNOLOGIES FOR CULTURAL PRESERVATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,2149,INTRODUCTION TO INFORMATION SECURITY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,2415,INFORMATION VISUALIZATION,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,INFSCI,2621,SECURITY MANAGEMENT AND COMPUTER FORENSICS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0101,IRISH (GAEILGE) 1,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0103,IRISH (GAEILGE) 3,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0104,IRISH (GAEILGE) 4,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0102,IRISH (GAEILGE) 2,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0105,IRISH (GAEILGE) 5,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,0106,IRISH (GAEILGE) 6,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1615,IRISH CULTURE AND TRADITIONS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1500,ADVANCED TOPICS IN IRISH LANGUAGE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1620,CULTURAL IMMERSION IN IRELAND,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1901,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ISB,2045,CELLULAR BIOLOGY OF NORMAL AND DISEASE STATES,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1905,UNDERGRADUATE TEACHING ASSISTANT IN IRISH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ITAL,0004,INTERMEDIATE ITALIAN 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,IRISH,1909,SPECIAL TOPICS IN IRISH,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ITAL,0011,ELEMN ITALIAN 1: PITT IN ITALY,,Humanities,undergraduate,False,False,False,False,False
